,0,1,2,3
952,247517,Diamond,3,eu
953,248199,Diamond,3,eu
954,247922,Diamond,3,eu
955,248653,Diamond,3,eu
956,248619,Diamond,3,eu
957,248388,Diamond,3,eu
958,248486,Diamond,3,eu
959,247158,Diamond,3,eu
960,247035,Diamond,3,eu
961,247011,Diamond,3,eu
962,247526,Diamond,3,eu
963,248157,Diamond,3,eu
964,248739,Diamond,3,eu
965,248627,Diamond,3,eu
966,248760,Diamond,3,eu
967,248346,Diamond,3,eu
968,248499,Diamond,3,eu
969,247358,Diamond,3,eu
970,247260,Diamond,3,eu
971,247228,Diamond,3,eu
972,247099,Diamond,3,eu
973,247024,Diamond,3,eu
974,247593,Diamond,3,eu
975,247495,Diamond,3,eu
976,248007,Diamond,3,eu
977,247910,Diamond,3,eu
978,248750,Diamond,3,eu
979,248575,Diamond,3,eu
980,248358,Diamond,3,eu
981,248459,Diamond,3,eu
982,248761,Masters,1,eu
983,247275,Masters,1,eu
984,248017,Masters,1,eu
985,248463,Masters,1,eu
986,247535,Masters,1,eu
987,247037,Masters,1,eu
988,247951,Masters,1,eu
989,246942,Masters,1,eu
990,247360,Masters,1,eu
991,248847,Masters,1,eu
992,248092,Masters,1,eu
993,247314,Masters,1,eu
994,248579,Masters,1,eu
995,247715,Masters,1,eu
996,247153,Masters,1,eu
997,247862,Masters,1,eu
998,247217,Masters,1,eu
999,248283,Masters,1,eu
1000,247427,Masters,1,eu
1001,247777,Masters,1,eu
1002,247485,Masters,1,eu
1003,248176,Masters,1,eu
1004,248658,Masters,1,eu
1005,248340,Masters,1,eu
1006,247081,Masters,1,eu
1007,248343,Masters,2,eu
1008,247730,Masters,2,eu
1009,247224,Masters,2,eu
1010,246941,Masters,2,eu
1011,247444,Masters,2,eu
1012,248667,Masters,2,eu
1013,247943,Masters,2,eu
1014,247875,Masters,3,eu
1015,247154,Masters,3,eu
1016,246927,Masters,3,eu
1017,248289,Masters,3,eu
1018,247662,Masters,3,eu
1019,247219,Masters,3,eu
1020,247041,Masters,3,eu
1021,248684,Masters,3,eu
1022,247265,Masters,3,eu
1023,247104,Masters,3,eu
1024,247191,Masters,3,eu
1025,247233,Masters,3,eu
1026,247096,Masters,3,eu
1027,247175,Masters,3,eu
1028,247056,Masters,3,eu
1029,247123,Masters,3,eu
1030,247205,Masters,3,eu
1031,247048,Masters,3,eu
1032,247007,Masters,3,eu
1033,247243,Masters,3,eu
1034,247111,Masters,3,eu
1035,247074,Masters,3,eu
1036,248083,Masters,3,eu
1037,247199,Masters,3,eu
1038,246990,Masters,3,eu
1039,248485,Masters,3,eu
1040,247236,Masters,3,eu
1041,247063,Masters,3,eu
1042,247256,Masters,3,eu
1043,247144,Masters,3,eu
1044,247031,Masters,3,eu
1045,247212,Masters,3,eu
1046,247086,Masters,3,eu
1047,247251,Masters,3,eu
1048,247161,Masters,3,eu
1049,247023,Masters,3,eu
1050,247483,Masters,3,eu
1051,247223,Masters,3,eu
1052,247542,Grandmaster,1,eu
1053,309573,Bronze,1,us
1054,309402,Bronze,1,us
1055,310078,Bronze,1,us
1056,310002,Bronze,1,us
1057,309902,Bronze,1,us
1058,309874,Bronze,1,us
1059,310488,Bronze,1,us
1060,310373,Bronze,1,us
1061,310239,Bronze,1,us
1062,310893,Bronze,1,us
1063,311138,Bronze,1,us
1064,310753,Bronze,1,us
1065,310634,Bronze,1,us
1066,310778,Bronze,1,us
1067,311371,Bronze,1,us
1068,311212,Bronze,1,us
1069,309637,Bronze,1,us
1070,309961,Bronze,1,us
1071,309887,Bronze,1,us
1072,310592,Bronze,1,us
1073,310451,Bronze,1,us
1074,310331,Bronze,1,us
1075,310248,Bronze,1,us
1076,311383,Bronze,1,us
1077,310843,Bronze,1,us
1078,310647,Bronze,1,us
1079,311159,Bronze,1,us
1080,310761,Bronze,1,us
1081,311226,Bronze,1,us
1082,309732,Bronze,1,us
1083,309645,Bronze,1,us
1084,310156,Bronze,1,us
1085,309971,Bronze,1,us
1086,310550,Bronze,1,us
1087,310457,Bronze,1,us
1088,311396,Bronze,1,us
1089,310859,Bronze,1,us
1090,310983,Bronze,1,us
1091,310607,Bronze,1,us
1092,311109,Bronze,1,us
1093,310720,Bronze,1,us
1094,311178,Bronze,1,us
1095,309740,Bronze,1,us
1096,309719,Bronze,1,us
1097,309607,Bronze,1,us
1098,309538,Bronze,1,us
1099,310169,Bronze,1,us
1100,310035,Bronze,1,us
1101,310559,Bronze,1,us
1102,310528,Bronze,1,us
1103,310417,Bronze,1,us
1104,310943,Bronze,1,us
1105,310614,Bronze,1,us
1106,310737,Bronze,1,us
1107,311422,Bronze,1,us
1108,310126,Bronze,1,us
1109,309951,Bronze,1,us
1110,309925,Bronze,1,us
1111,310538,Bronze,1,us
1112,310426,Bronze,1,us
1113,310291,Bronze,1,us
1114,310686,Bronze,1,us
1115,311201,Bronze,1,us
1116,309799,Bronze,1,us
1117,309696,Bronze,1,us
1118,309587,Bronze,1,us
1119,310006,Bronze,1,us
1120,309934,Bronze,1,us
1121,310499,Bronze,1,us
1122,310303,Bronze,1,us
1123,311447,Bronze,1,us
1124,311021,Bronze,1,us
1125,310812,Bronze,1,us
1126,310906,Bronze,1,us
1127,310697,Bronze,1,us
1128,309709,Bronze,1,us
1129,309597,Bronze,1,us
1130,309564,Bronze,1,us
1131,309478,Bronze,1,us
1132,310019,Bronze,1,us
1133,309893,Bronze,1,us
1134,309807,Bronze,1,us
1135,310404,Bronze,1,us
1136,310261,Bronze,1,us
1137,311170,Bronze,1,us
1138,310920,Bronze,1,us
1139,311236,Bronze,1,us
1140,309757,Bronze,1,us
1141,309657,Bronze,1,us
1142,309490,Bronze,1,us
1143,310085,Bronze,1,us
1144,309816,Bronze,1,us
1145,310585,Bronze,1,us
1146,310471,Bronze,1,us
1147,310388,Bronze,1,us
1148,310998,Bronze,1,us
1149,310870,Bronze,1,us
1150,311189,Bronze,1,us
1151,310271,Bronze,1,us
1152,311252,Bronze,1,us
1153,311081,Bronze,1,us
1154,309767,Bronze,1,us
1155,309669,Bronze,1,us
1156,309542,Bronze,1,us
1157,310097,Bronze,1,us
1158,309869,Bronze,1,us
1159,310481,Bronze,1,us
1160,310338,Bronze,1,us
1161,311431,Bronze,1,us
1162,311005,Bronze,1,us
1163,311266,Bronze,1,us
1164,310653,Bronze,1,us
1165,310233,Bronze,1,us
1166,309557,Bronze,1,us
1167,310054,Bronze,1,us
1168,309980,Bronze,1,us
1169,310348,Bronze,1,us
1170,310211,Bronze,1,us
1171,310968,Bronze,1,us
1172,311275,Bronze,1,us
1173,311339,Bronze,1,us
1174,311054,Bronze,1,us
1175,309745,Bronze,1,us
1176,309611,Bronze,1,us
1177,309523,Bronze,1,us
1178,310176,Bronze,1,us
1179,310068,Bronze,1,us
1180,309946,Bronze,1,us
1181,309853,Bronze,1,us
1182,310573,Bronze,1,us
1183,310312,Bronze,1,us
1184,310221,Bronze,1,us
1185,310976,Bronze,1,us
1186,310823,Bronze,1,us
1187,310626,Bronze,1,us
1188,311297,Bronze,1,us
1189,311071,Bronze,1,us
1190,309793,Bronze,1,us
1191,309625,Bronze,1,us
1192,309530,Bronze,1,us
1193,310138,Bronze,1,us
1194,309863,Bronze,1,us
1195,309834,Bronze,1,us
1196,310519,Bronze,1,us
1197,310435,Bronze,1,us
1198,310321,Bronze,1,us
1199,310189,Bronze,1,us
1200,310729,Bronze,1,us
1201,310835,Bronze,1,us
1202,311309,Bronze,1,us
1203,309727,Bronze,1,us
1204,309503,Bronze,1,us
1205,310151,Bronze,1,us
1206,310043,Bronze,1,us
1207,309916,Bronze,1,us
1208,309846,Bronze,1,us
1209,310397,Bronze,1,us
1210,310204,Bronze,1,us
1211,311316,Bronze,1,us
1212,311096,Bronze,1,us
1213,310705,Bronze,1,us
1214,310956,Bronze,1,us
1215,310792,Bronze,1,us
1216,309775,Bronze,1,us
1217,309683,Bronze,1,us
1218,309513,Bronze,1,us
1219,310110,Bronze,1,us
1220,310028,Bronze,1,us
1221,311331,Bronze,1,us
1222,310934,Bronze,1,us
1223,311043,Bronze,1,us
1224,310663,Bronze,1,us
1225,310803,Bronze,1,us
1226,311408,Bronze,1,us
1227,311118,Bronze,1,us
1228,309785,Bronze,1,us
1229,310116,Bronze,1,us
1230,309993,Bronze,1,us
1231,309823,Bronze,1,us
1232,310508,Bronze,1,us
1233,310357,Bronze,1,us
1234,310282,Bronze,1,us
1235,311286,Bronze,1,us
1236,310886,Bronze,1,us
1237,310674,Bronze,1,us
1238,311034,Bronze,1,us
1239,310773,Bronze,1,us
1240,311353,Bronze,1,us
1241,311129,Bronze,1,us
1242,311454,Bronze,1,us
1243,311468,Bronze,1,us
1244,311477,Bronze,1,us
1245,311489,Bronze,1,us
1246,311502,Bronze,1,us
1247,309747,Bronze,2,us
1248,309680,Bronze,2,us
1249,310577,Bronze,2,us
1250,311306,Bronze,2,us
1251,310991,Bronze,2,us
1252,309762,Bronze,2,us
1253,309539,Bronze,2,us
1254,310095,Bronze,2,us
1255,310064,Bronze,2,us
1256,311001,Bronze,2,us
1257,310971,Bronze,2,us
1258,309549,Bronze,2,us
1259,309529,Bronze,2,us
1260,310076,Bronze,2,us
1261,309855,Bronze,2,us
1262,310345,Bronze,2,us
1263,310316,Bronze,2,us
1264,310207,Bronze,2,us
1265,309942,Bronze,2,us
1266,309868,Bronze,2,us
1267,310330,Bronze,2,us
1268,310220,Bronze,2,us
1269,311348,Bronze,2,us
1270,310813,Bronze,2,us
1271,311119,Bronze,2,us
1272,311190,Bronze,2,us
1273,309792,Bronze,2,us
1274,309728,Bronze,2,us
1275,309616,Bronze,2,us
1276,309512,Bronze,2,us
1277,310044,Bronze,2,us
1278,309829,Bronze,2,us
1279,310177,Bronze,2,us
1280,311369,Bronze,2,us
1281,310831,Bronze,2,us
1282,310797,Bronze,2,us
1283,310958,Bronze,2,us
1284,311432,Bronze,2,us
1285,311272,Bronze,2,us
1286,309521,Bronze,2,us
1287,310147,Bronze,2,us
1288,310113,Bronze,2,us
1289,309843,Bronze,2,us
1290,310389,Bronze,2,us
1291,311217,Bronze,2,us
1292,310195,Bronze,2,us
1293,311285,Bronze,2,us
1294,309772,Bronze,2,us
1295,310125,Bronze,2,us
1296,310517,Bronze,2,us
1297,310360,Bronze,2,us
1298,311037,Bronze,2,us
1299,310776,Bronze,2,us
1300,310657,Bronze,2,us
1301,309784,Bronze,2,us
1302,309574,Bronze,2,us
1303,309986,Bronze,2,us
1304,309907,Bronze,2,us
1305,311412,Bronze,2,us
1306,310672,Bronze,2,us
1307,310635,Bronze,2,us
1308,310001,Bronze,2,us
1309,309969,Bronze,2,us
1310,310594,Bronze,2,us
1311,310890,Bronze,2,us
1312,310742,Bronze,2,us
1313,310854,Bronze,2,us
1314,311328,Bronze,2,us
1315,311098,Bronze,2,us
1316,309738,Bronze,2,us
1317,309631,Bronze,2,us
1318,309403,Bronze,2,us
1319,310163,Bronze,2,us
1320,309881,Bronze,2,us
1321,310551,Bronze,2,us
1322,310439,Bronze,2,us
1323,310247,Bronze,2,us
1324,310759,Bronze,2,us
1325,310868,Bronze,2,us
1326,310613,Bronze,2,us
1327,309643,Bronze,2,us
1328,310456,Bronze,2,us
1329,310425,Bronze,2,us
1330,311232,Bronze,2,us
1331,310715,Bronze,2,us
1332,309718,Bronze,2,us
1333,310030,Bronze,2,us
1334,309956,Bronze,2,us
1335,310936,Bronze,2,us
1336,311245,Bronze,2,us
1337,310690,Bronze,2,us
1338,311080,Bronze,2,us
1339,311146,Bronze,2,us
1340,309805,Bronze,2,us
1341,309590,Bronze,2,us
1342,310010,Bronze,2,us
1343,310536,Bronze,2,us
1344,310285,Bronze,2,us
1345,310910,Bronze,2,us
1346,311387,Bronze,2,us
1347,311169,Bronze,2,us
1348,309604,Bronze,2,us
1349,309484,Bronze,2,us
1350,309928,Bronze,2,us
1351,309813,Bronze,2,us
1352,310498,Bronze,2,us
1353,310410,Bronze,2,us
1354,310300,Bronze,2,us
1355,310269,Bronze,2,us
1356,311014,Bronze,2,us
1357,309698,Bronze,2,us
1358,309663,Bronze,2,us
1359,309562,Bronze,2,us
1360,309501,Bronze,2,us
1361,309891,Bronze,2,us
1362,310479,Bronze,2,us
1363,311058,Bronze,2,us
1364,311462,Bronze,2,us
1365,311480,Bronze,2,us
1366,311503,Bronze,2,us
1367,309408,Bronze,3,us
1368,310790,Bronze,3,us
1369,310219,Silver,1,us
1370,310137,Silver,1,us
1371,310046,Silver,1,us
1372,310018,Silver,1,us
1373,310665,Silver,1,us
1374,310599,Silver,1,us
1375,310502,Silver,1,us
1376,310380,Silver,1,us
1377,310939,Silver,1,us
1378,311115,Silver,1,us
1379,310817,Silver,1,us
1380,311429,Silver,1,us
1381,310841,Silver,1,us
1382,311276,Silver,1,us
1383,311161,Silver,1,us
1384,309864,Silver,1,us
1385,309407,Silver,1,us
1386,310240,Silver,1,us
1387,310203,Silver,1,us
1388,310564,Silver,1,us
1389,310467,Silver,1,us
1390,310391,Silver,1,us
1391,311020,Silver,1,us
1392,311283,Silver,1,us
1393,310997,Silver,1,us
1394,311439,Silver,1,us
1395,311175,Silver,1,us
1396,309601,Silver,1,us
1397,310111,Silver,1,us
1398,310648,Silver,1,us
1399,310480,Silver,1,us
1400,310453,Silver,1,us
1401,311298,Silver,1,us
1402,310911,Silver,1,us
1403,311004,Silver,1,us
1404,310693,Silver,1,us
1405,311091,Silver,1,us
1406,310794,Silver,1,us
1407,311346,Silver,1,us
1408,309838,Silver,1,us
1409,309804,Silver,1,us
1410,309686,Silver,1,us
1411,310310,Silver,1,us
1412,310178,Silver,1,us
1413,310659,Silver,1,us
1414,310632,Silver,1,us
1415,310539,Silver,1,us
1416,310354,Silver,1,us
1417,311268,Silver,1,us
1418,310973,Silver,1,us
1419,310703,Silver,1,us
1420,310805,Silver,1,us
1421,311157,Silver,1,us
1422,309824,Silver,1,us
1423,309533,Silver,1,us
1424,310088,Silver,1,us
1425,310062,Silver,1,us
1426,309962,Silver,1,us
1427,310318,Silver,1,us
1428,310889,Silver,1,us
1429,310863,Silver,1,us
1430,311321,Silver,1,us
1431,309908,Silver,1,us
1432,309782,Silver,1,us
1433,309544,Silver,1,us
1434,310283,Silver,1,us
1435,310252,Silver,1,us
1436,310150,Silver,1,us
1437,310075,Silver,1,us
1438,310611,Silver,1,us
1439,310440,Silver,1,us
1440,311332,Silver,1,us
1441,311036,Silver,1,us
1442,311171,Silver,1,us
1443,310876,Silver,1,us
1444,310326,Silver,1,us
1445,310949,Silver,1,us
1446,310775,Silver,1,us
1447,311378,Silver,1,us
1448,311216,Silver,1,us
1449,311413,Silver,1,us
1450,309621,Silver,1,us
1451,309496,Silver,1,us
1452,310274,Silver,1,us
1453,310038,Silver,1,us
1454,310520,Silver,1,us
1455,310493,Silver,1,us
1456,311336,Silver,1,us
1457,311045,Silver,1,us
1458,311136,Silver,1,us
1459,310834,Silver,1,us
1460,311181,Silver,1,us
1461,311424,Silver,1,us
1462,309884,Silver,1,us
1463,309750,Silver,1,us
1464,309639,Silver,1,us
1465,310230,Silver,1,us
1466,310129,Silver,1,us
1467,310677,Silver,1,us
1468,310580,Silver,1,us
1469,310506,Silver,1,us
1470,311010,Silver,1,us
1471,310923,Silver,1,us
1472,311151,Silver,1,us
1473,310754,Silver,1,us
1474,310724,Silver,1,us
1475,310413,Silver,1,us
1476,311354,Silver,1,us
1477,311192,Silver,1,us
1478,311075,Silver,1,us
1479,311390,Silver,1,us
1480,309872,Silver,1,us
1481,309766,Silver,1,us
1482,309583,Silver,1,us
1483,310007,Silver,1,us
1484,310684,Silver,1,us
1485,310588,Silver,1,us
1486,311314,Silver,1,us
1487,311025,Silver,1,us
1488,311198,Silver,1,us
1489,310811,Silver,1,us
1490,310899,Silver,1,us
1491,310733,Silver,1,us
1492,310368,Silver,1,us
1493,311247,Silver,1,us
1494,311407,Silver,1,us
1495,309725,Silver,1,us
1496,310305,Silver,1,us
1497,310117,Silver,1,us
1498,310553,Silver,1,us
1499,310484,Silver,1,us
1500,311374,Silver,1,us
1501,310989,Silver,1,us
1502,310343,Silver,1,us
1503,311208,Silver,1,us
1504,311258,Silver,1,us
1505,311057,Silver,1,us
1506,309850,Silver,1,us
1507,309737,Silver,1,us
1508,309705,Silver,1,us
1509,310210,Silver,1,us
1510,309987,Silver,1,us
1511,310574,Silver,1,us
1512,311384,Silver,1,us
1513,310884,Silver,1,us
1514,310713,Silver,1,us
1515,311223,Silver,1,us
1516,309566,Silver,1,us
1517,310101,Silver,1,us
1518,309999,Silver,1,us
1519,310625,Silver,1,us
1520,310549,Silver,1,us
1521,310455,Silver,1,us
1522,310966,Silver,1,us
1523,310768,Silver,1,us
1524,310892,Silver,1,us
1525,311065,Silver,1,us
1526,311233,Silver,1,us
1527,311124,Silver,1,us
1528,309924,Silver,1,us
1529,309814,Silver,1,us
1530,309660,Silver,1,us
1531,310294,Silver,1,us
1532,310190,Silver,1,us
1533,310157,Silver,1,us
1534,309974,Silver,1,us
1535,310645,Silver,1,us
1536,310423,Silver,1,us
1537,310333,Silver,1,us
1538,311238,Silver,1,us
1539,310959,Silver,1,us
1540,311083,Silver,1,us
1541,310780,Silver,1,us
1542,310980,Silver,1,us
1543,311401,Silver,1,us
1544,310856,Silver,1,us
1545,311366,Silver,1,us
1546,311294,Silver,1,us
1547,311130,Silver,1,us
1548,310170,Silver,1,us
1549,310069,Silver,1,us
1550,309941,Silver,1,us
1551,310608,Silver,1,us
1552,310526,Silver,1,us
1553,310433,Silver,1,us
1554,310401,Silver,1,us
1555,311049,Silver,1,us
1556,310749,Silver,1,us
1557,311307,Silver,1,us
1558,311099,Silver,1,us
1559,309892,Silver,1,us
1560,309794,Silver,1,us
1561,309518,Silver,1,us
1562,310264,Silver,1,us
1563,310032,Silver,1,us
1564,309952,Silver,1,us
1565,310929,Silver,1,us
1566,310760,Silver,1,us
1567,310825,Silver,1,us
1568,311106,Silver,1,us
1569,311450,Silver,1,us
1570,311456,Silver,1,us
1571,311467,Silver,1,us
1572,311475,Silver,1,us
1573,311483,Silver,1,us
1574,311487,Silver,1,us
1575,311500,Silver,1,us
1576,309858,Silver,2,us
1577,309773,Silver,2,us
1578,311231,Silver,2,us
1579,311008,Silver,2,us
1580,310896,Silver,2,us
1581,310730,Silver,2,us
1582,311125,Silver,2,us
1583,310822,Silver,2,us
1584,311334,Silver,2,us
1585,309825,Silver,2,us
1586,309743,Silver,2,us
1587,310301,Silver,2,us
1588,310216,Silver,2,us
1589,310579,Silver,2,us
1590,309576,Silver,2,us
1591,310000,Silver,2,us
1592,310462,Silver,2,us
1593,309901,Silver,2,us
1594,310277,Silver,2,us
1595,310192,Silver,2,us
1596,310646,Silver,2,us
1597,310546,Silver,2,us
1598,310432,Silver,2,us
1599,311274,Silver,2,us
1600,310762,Silver,2,us
1601,310986,Silver,2,us
1602,311160,Silver,2,us
1603,311207,Silver,2,us
1604,309650,Silver,2,us
1605,309966,Silver,2,us
1606,309800,Silver,2,us
1607,310168,Silver,2,us
1608,309932,Silver,2,us
1609,310396,Silver,2,us
1610,310051,Silver,2,us
1611,311308,Silver,2,us
1612,310848,Silver,2,us
1613,310135,Silver,2,us
1614,310109,Silver,2,us
1615,310933,Silver,2,us
1616,311372,Silver,2,us
1617,311088,Silver,2,us
1618,309406,Silver,2,us
1619,310022,Silver,2,us
1620,310696,Silver,2,us
1621,309552,Silver,2,us
1622,310080,Silver,2,us
1623,310662,Silver,2,us
1624,310365,Silver,2,us
1625,311180,Silver,2,us
1626,311420,Silver,2,us
1627,311063,Silver,2,us
1628,309723,Silver,2,us
1629,310323,Silver,2,us
1630,310795,Silver,2,us
1631,311389,Silver,2,us
1632,311437,Silver,2,us
1633,309528,Silver,2,us
1634,310515,Silver,2,us
1635,309879,Silver,2,us
1636,309685,Silver,2,us
1637,309506,Silver,2,us
1638,310246,Silver,2,us
1639,311249,Silver,2,us
1640,310963,Silver,2,us
1641,310875,Silver,2,us
1642,309614,Silver,2,us
1643,310618,Silver,2,us
1644,310485,Silver,2,us
1645,311038,Silver,2,us
1646,311473,Silver,2,us
1647,311497,Silver,2,us
1648,309634,Silver,3,us
1649,309401,Silver,3,us
1650,310716,Silver,3,us
1651,309730,Silver,3,us
1652,309582,Silver,3,us
1653,310108,Silver,3,us
1654,310023,Silver,3,us
1655,310681,Silver,3,us
1656,309559,Silver,3,us
1657,309997,Silver,3,us
1658,310341,Silver,3,us
1659,311141,Silver,3,us
1660,310077,Silver,3,us
1661,310880,Silver,3,us
1662,311103,Silver,3,us
1663,311310,Silver,3,us
1664,309707,Silver,3,us
1665,310510,Silver,3,us
1666,309878,Silver,3,us
1667,309665,Silver,3,us
1668,310621,Silver,3,us
1669,310960,Silver,3,us
1670,310748,Silver,3,us
1671,311386,Silver,3,us
1672,309859,Silver,3,us
1673,309510,Silver,3,us
1674,309945,Silver,3,us
1675,310242,Silver,3,us
1676,310478,Silver,3,us
1677,309826,Silver,3,us
1678,309605,Silver,3,us
1679,310202,Silver,3,us
1680,310650,Silver,3,us
1681,310386,Silver,3,us
1682,310821,Silver,3,us
1683,310912,Silver,3,us
1684,311411,Silver,3,us
1685,310313,Silver,3,us
1686,310542,Silver,3,us
1687,310446,Silver,3,us
1688,310999,Silver,3,us
1689,310785,Silver,3,us
1690,309903,Silver,3,us
1691,309802,Silver,3,us
1692,310280,Silver,3,us
1693,310172,Silver,3,us
1694,309963,Silver,3,us
1695,311351,Silver,3,us
1696,311182,Silver,3,us
1697,310053,Silver,3,us
1698,309780,Silver,3,us
1699,309536,Silver,3,us
1700,311026,Silver,3,us
1701,309752,Silver,3,us
1702,310134,Silver,3,us
1703,310583,Silver,3,us
1704,310418,Silver,3,us
1705,311220,Silver,3,us
1706,311060,Silver,3,us
1707,311273,Silver,3,us
1708,311455,Silver,3,us
1709,311491,Silver,3,us
1710,310738,Gold,1,us
1711,310464,Gold,1,us
1712,311219,Gold,1,us
1713,310927,Gold,1,us
1714,309479,Gold,1,us
1715,310226,Gold,1,us
1716,309919,Gold,1,us
1717,311381,Gold,1,us
1718,311011,Platinum,1,us
1719,310566,Platinum,1,us
1720,310039,Platinum,1,us
1721,309410,Platinum,1,us
1722,311291,Platinum,1,us
1723,310842,Platinum,1,us
1724,310293,Platinum,1,us
1725,309678,Platinum,1,us
1726,311110,Platinum,1,us
1727,310525,Platinum,1,us
1728,309910,Platinum,1,us
1729,311394,Platinum,1,us
1730,310814,Platinum,1,us
1731,310133,Platinum,1,us
1732,309641,Platinum,1,us
1733,311077,Platinum,1,us
1734,310383,Platinum,1,us
1735,309882,Platinum,1,us
1736,309502,Platinum,1,us
1737,311356,Platinum,1,us
1738,310628,Platinum,1,us
1739,310099,Platinum,1,us
1740,309741,Platinum,1,us
1741,310914,Platinum,1,us
1742,310347,Platinum,1,us
1743,309968,Platinum,1,us
1744,311183,Platinum,1,us
1745,310598,Platinum,1,us
1746,310199,Platinum,1,us
1747,309715,Platinum,1,us
1748,309554,Platinum,1,us
1749,310888,Platinum,1,us
1750,310449,Platinum,1,us
1751,309943,Platinum,1,us
1752,309796,Platinum,1,us
1753,311150,Platinum,1,us
1754,310702,Platinum,1,us
1755,310165,Platinum,1,us
1756,310013,Platinum,1,us
1757,309525,Platinum,1,us
1758,311418,Platinum,1,us
1759,310985,Platinum,1,us
1760,310416,Platinum,1,us
1761,310262,Platinum,1,us
1762,309769,Platinum,1,us
1763,311251,Platinum,1,us
1764,310668,Platinum,1,us
1765,310496,Platinum,1,us
1766,309994,Platinum,1,us
1767,309620,Platinum,1,us
1768,310955,Platinum,1,us
1769,310779,Platinum,1,us
1770,310227,Platinum,1,us
1771,309852,Platinum,1,us
1772,311214,Platinum,1,us
1773,311041,Platinum,1,us
1774,310469,Platinum,1,us
1775,310073,Platinum,1,us
1776,309588,Platinum,1,us
1777,311322,Platinum,1,us
1778,310750,Platinum,1,us
1779,310324,Platinum,1,us
1780,309818,Platinum,1,us
1781,311460,Platinum,1,us
1782,311481,Platinum,1,us
1783,309482,Platinum,2,us
1784,309593,Diamond,1,us
1785,309981,Diamond,1,us
1786,310600,Diamond,1,us
1787,310475,Diamond,1,us
1788,311148,Diamond,1,us
1789,309798,Diamond,1,us
1790,309555,Diamond,1,us
1791,309411,Diamond,1,us
1792,310556,Diamond,1,us
1793,310430,Diamond,1,us
1794,310895,Diamond,1,us
1795,309770,Diamond,1,us
1796,310234,Diamond,1,us
1797,310159,Diamond,1,us
1798,310048,Diamond,1,us
1799,310673,Diamond,1,us
1800,310640,Diamond,1,us
1801,311278,Diamond,1,us
1802,310128,Diamond,1,us
1803,310392,Diamond,1,us
1804,311100,Diamond,1,us
1805,310979,Diamond,1,us
1806,310940,Diamond,1,us
1807,310809,Diamond,1,us
1808,309527,Diamond,1,us
1809,310196,Diamond,1,us
1810,310087,Diamond,1,us
1811,311176,Diamond,1,us
1812,311365,Diamond,1,us
1813,310344,Diamond,1,us
1814,311327,Diamond,1,us
1815,309871,Diamond,1,us
1816,310757,Diamond,1,us
1817,309713,Diamond,1,us
1818,309939,Diamond,1,us
1819,310714,Diamond,1,us
1820,311410,Diamond,1,us
1821,309668,Diamond,1,us
1822,311015,Diamond,1,us
1823,310025,Diamond,1,us
1824,310311,Diamond,1,us
1825,311224,Diamond,1,us
1826,310279,Diamond,1,us
1827,310861,Diamond,1,us
1828,309904,Diamond,1,us
1829,311056,Diamond,1,us
1830,309627,Diamond,1,us
1831,310514,Diamond,1,us
1832,309835,Diamond,1,us
1833,309731,Diamond,1,us
1834,309500,Diamond,1,us
1835,311465,Diamond,1,us
1836,309404,Diamond,2,us
1837,310081,Diamond,2,us
1838,310687,Diamond,2,us
1839,310322,Diamond,2,us
1840,311042,Diamond,2,us
1841,311289,Diamond,2,us
1842,311362,Diamond,2,us
1843,309672,Diamond,2,us
1844,310141,Diamond,2,us
1845,310040,Diamond,2,us
1846,309960,Diamond,2,us
1847,310340,Diamond,2,us
1848,311122,Diamond,2,us
1849,310993,Diamond,2,us
1850,309532,Diamond,2,us
1851,309914,Diamond,2,us
1852,310661,Diamond,2,us
1853,310568,Diamond,2,us
1854,310452,Diamond,2,us
1855,311259,Diamond,2,us
1856,310717,Diamond,2,us
1857,309777,Diamond,2,us
1858,309553,Diamond,2,us
1859,310121,Diamond,2,us
1860,310024,Diamond,2,us
1861,309938,Diamond,2,us
1862,310967,Diamond,2,us
1863,309765,Diamond,2,us
1864,309517,Diamond,2,us
1865,310003,Diamond,2,us
1866,310228,Diamond,2,us
1867,310612,Diamond,2,us
1868,310395,Diamond,2,us
1869,310281,Diamond,2,us
1870,310824,Diamond,2,us
1871,309622,Diamond,2,us
1872,310205,Diamond,2,us
1873,310102,Diamond,2,us
1874,309866,Diamond,2,us
1875,310474,Diamond,2,us
1876,311391,Diamond,2,us
1877,309797,Diamond,2,us
1878,309704,Diamond,2,us
1879,309598,Diamond,2,us
1880,309497,Diamond,2,us
1881,310162,Diamond,2,us
1882,310067,Diamond,2,us
1883,309985,Diamond,2,us
1884,311153,Diamond,2,us
1885,311337,Diamond,2,us
1886,310931,Diamond,2,us
1887,310800,Diamond,2,us
1888,311017,Diamond,2,us
1889,311228,Diamond,2,us
1890,310877,Diamond,2,us
1891,310770,Diamond,2,us
1892,309570,Diamond,2,us
1893,310304,Diamond,2,us
1894,311416,Diamond,2,us
1895,309642,Diamond,2,us
1896,310260,Diamond,2,us
1897,310518,Diamond,2,us
1898,310849,Diamond,2,us
1899,310744,Diamond,2,us
1900,311443,Diamond,2,us
1901,309842,Diamond,2,us
1902,309736,Diamond,2,us
1903,309890,Diamond,2,us
1904,310637,Diamond,2,us
1905,310541,Diamond,2,us
1906,310424,Diamond,2,us
1907,310497,Diamond,2,us
1908,311095,Diamond,2,us
